sensor_id,start_timestamp,end_timestamp,run_steps,duration_minutes,duration_hours
759772,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
760024,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
760650,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
760987,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
761003,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
761599,2012-03-17 12:45:00,2012-03-17 15:15:00,31,155,2.58
761599,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
761604,2012-03-17 12:45:00,2012-03-17 15:15:00,31,155,2.58
761604,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
762329,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
764101,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
764106,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
764120,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
764424,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
764760,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
764766,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
764781,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
764794,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
764853,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
764853,2012-06-12 17:20:00,2012-06-12 19:50:00,31,155,2.58
764858,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
764949,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
765099,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
765164,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
765176,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
765182,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
765265,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
765273,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
765604,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
767053,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
767350,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
767351,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
767366,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
767454,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
767455,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
767470,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
767471,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
767494,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
767495,2012-04-17 07:15:00,2012-04-17 09:45:00,31,155,2.58
767495,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
767509,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
767523,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
767541,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
767542,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
767554,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
767572,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
767573,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
767585,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
767609,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
767610,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
767620,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
767621,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
767750,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
767751,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
768066,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
768469,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
769345,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
769346,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
769358,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
769359,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
769372,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
769373,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
769388,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
769402,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
769403,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
769405,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
769418,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
769430,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
769431,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
769443,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
769444,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
769467,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
769806,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
769819,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
769831,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
769847,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
769867,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
769926,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
769941,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
769953,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
771667,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
771673,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
772140,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
772151,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
772167,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
772168,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
772178,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
772513,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
772596,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
772597,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
772669,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
773012,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
773013,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
773023,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
773024,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
773062,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
773869,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
773880,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
773904,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
773906,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
773916,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
773927,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
773939,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
773953,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
773954,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
773974,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
773975,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
773995,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
773996,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
774011,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
774012,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
774067,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
774204,2012-06-03 21:15:00,2012-06-03 23:45:00,31,155,2.58
716328,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
716331,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
716337,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
716339,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
716554,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
716571,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
716939,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
716941,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
716942,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
716943,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
716949,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
716951,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
716953,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
716955,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
716956,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
716958,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
716960,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
716968,2012-03-08 03:55:00,2012-03-08 06:20:00,30,150,2.5
716968,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
717099,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
717445,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
717446,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
717447,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
717450,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
717452,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
717453,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
717456,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
717458,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
717459,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
717460,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
717461,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
717462,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
717463,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
717465,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
717466,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
717468,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
717469,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
717472,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
717473,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
717480,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
717481,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
717483,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
717486,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
717488,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
717489,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
717490,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
717491,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
717492,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
717493,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
717495,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
717497,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
717498,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
717499,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
717502,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
717504,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
717508,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
717510,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
717513,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
717570,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
717571,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
717572,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
717576,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
717578,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
717580,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
717582,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
717583,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
717585,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
717587,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
717590,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
717592,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
717595,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
717608,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
717610,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
717804,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
717804,2012-05-31 01:10:00,2012-05-31 03:35:00,30,150,2.5
717816,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
717818,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
717819,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
717821,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
717823,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
717825,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
718064,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
718066,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
718072,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
718076,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
718089,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
718090,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
718141,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
718204,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
718371,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
718379,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
718496,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
718499,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
718499,2012-06-07 15:05:00,2012-06-07 17:30:00,30,150,2.5
737529,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
759591,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
759602,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
759772,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
760024,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
760650,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
760987,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
761003,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
761599,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
761604,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
762329,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
763995,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
764101,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
764106,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
764120,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
764424,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
764760,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
764766,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
764781,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
764794,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
764853,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
764858,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
764949,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
765099,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
765164,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
765171,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
765176,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
765182,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
765265,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
765273,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
765604,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
767053,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
767350,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
767351,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
767366,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
767454,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
767455,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
767470,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
767471,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
767494,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
767495,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
767495,2012-06-06 07:25:00,2012-06-06 09:50:00,30,150,2.5
767509,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
767523,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
767541,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
767542,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
767554,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
767572,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
767573,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
767585,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
767609,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
767610,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
767620,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
767621,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
767750,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
767751,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
768066,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
768469,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
769345,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
769346,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
769358,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
769359,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
769372,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
769373,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
769388,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
769402,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
769403,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
769405,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
769418,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
769430,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
769431,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
769443,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
769444,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
769467,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
769806,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
769819,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
769831,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
769847,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
769867,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
769926,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
769941,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
769953,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
771667,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
771673,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
772140,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
772151,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
772167,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
772168,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
772178,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
772513,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
772596,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
772597,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
772669,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
773012,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
773013,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
773023,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
773024,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
773062,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
773869,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
773880,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
773904,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
773906,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
773916,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
773927,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
773939,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
773953,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
773954,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
773974,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
773975,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
773995,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
773996,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
774011,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
774012,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
774067,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
774067,2012-06-09 23:40:00,2012-06-10 02:05:00,30,150,2.5
774204,2012-04-29 16:55:00,2012-04-29 19:20:00,30,150,2.5
717481,2012-04-19 15:40:00,2012-04-19 18:00:00,29,145,2.42
717502,2012-05-21 11:55:00,2012-05-21 14:15:00,29,145,2.42
717804,2012-03-09 08:50:00,2012-03-09 11:10:00,29,145,2.42
718076,2012-04-02 01:10:00,2012-04-02 03:30:00,29,145,2.42
718141,2012-04-29 01:10:00,2012-04-29 03:30:00,29,145,2.42
718499,2012-06-24 16:10:00,2012-06-24 18:30:00,29,145,2.42
763995,2012-06-04 00:55:00,2012-06-04 03:15:00,29,145,2.42
767454,2012-03-21 07:35:00,2012-03-21 09:55:00,29,145,2.42
767495,2012-03-21 07:30:00,2012-03-21 09:50:00,29,145,2.42
767495,2012-05-02 07:10:00,2012-05-02 09:30:00,29,145,2.42
772140,2012-05-21 11:55:00,2012-05-21 14:15:00,29,145,2.42
772669,2012-03-12 02:05:00,2012-03-12 04:25:00,29,145,2.42
774067,2012-04-22 06:30:00,2012-04-22 08:50:00,29,145,2.42
716955,2012-06-08 19:55:00,2012-06-08 22:10:00,28,140,2.33
717481,2012-05-31 16:10:00,2012-05-31 18:25:00,28,140,2.33
717508,2012-05-14 12:45:00,2012-05-14 15:00:00,28,140,2.33
717819,2012-05-26 03:40:00,2012-05-26 05:55:00,28,140,2.33
718072,2012-03-20 01:50:00,2012-03-20 04:05:00,28,140,2.33
718076,2012-03-12 01:25:00,2012-03-12 03:40:00,28,140,2.33
718076,2012-05-16 01:30:00,2012-05-16 03:45:00,28,140,2.33
718499,2012-03-09 19:15:00,2012-03-09 21:30:00,28,140,2.33
760987,2012-03-04 21:05:00,2012-03-04 23:20:00,28,140,2.33
767495,2012-03-13 07:10:00,2012-03-13 09:25:00,28,140,2.33
769405,2012-05-19 11:05:00,2012-05-19 13:20:00,28,140,2.33
769418,2012-05-19 11:05:00,2012-05-19 13:20:00,28,140,2.33
769806,2012-06-10 13:20:00,2012-06-10 15:35:00,28,140,2.33
772669,2012-04-15 01:10:00,2012-04-15 03:25:00,28,140,2.33
773904,2012-05-20 14:50:00,2012-05-20 17:05:00,28,140,2.33
773906,2012-05-20 14:50:00,2012-05-20 17:05:00,28,140,2.33
773916,2012-05-20 14:50:00,2012-05-20 17:05:00,28,140,2.33
773927,2012-05-20 14:50:00,2012-05-20 17:05:00,28,140,2.33
716328,2012-06-10 13:25:00,2012-06-10 15:35:00,27,135,2.25
716331,2012-06-10 13:25:00,2012-06-10 15:35:00,27,135,2.25
716337,2012-06-10 13:25:00,2012-06-10 15:35:00,27,135,2.25
716339,2012-06-10 13:25:00,2012-06-10 15:35:00,27,135,2.25
716554,2012-06-10 13:25:00,2012-06-10 15:35:00,27,135,2.25
716571,2012-06-10 13:25:00,2012-06-10 15:35:00,27,135,2.25
716939,2012-06-10 13:25:00,2012-06-10 15:35:00,27,135,2.25
716941,2012-06-10 13:25:00,2012-06-10 15:35:00,27,135,2.25
716942,2012-06-10 13:25:00,2012-06-10 15:35:00,27,135,2.25
716943,2012-06-10 13:25:00,2012-06-10 15:35:00,27,135,2.25
716949,2012-06-10 13:25:00,2012-06-10 15:35:00,27,135,2.25
716951,2012-06-10 13:25:00,2012-06-10 15:35:00,27,135,2.25
716953,2012-06-10 13:25:00,2012-06-10 15:35:00,27,135,2.25
716955,2012-06-10 13:25:00,2012-06-10 15:35:00,27,135,2.25
716956,2012-06-10 13:25:00,2012-06-10 15:35:00,27,135,2.25
716958,2012-06-10 13:25:00,2012-06-10 15:35:00,27,135,2.25
716960,2012-06-10 13:25:00,2012-06-10 15:35:00,27,135,2.25
716968,2012-03-06 18:55:00,2012-03-06 21:05:00,27,135,2.25
716968,2012-03-07 09:45:00,2012-03-07 11:55:00,27,135,2.25
716968,2012-06-10 13:25:00,2012-06-10 15:35:00,27,135,2.25
717099,2012-06-10 13:25:00,2012-06-10 15:35:00,27,135,2.25
717445,2012-06-10 13:25:00,2012-06-10 15:35:00,27,135,2.25
717446,2012-06-10 13:25:00,2012-06-10 15:35:00,27,135,2.25
